State	County	Latitude	Longitude	Name	State_FIPS	USPS_Code
KY	Barren	36.963614	85.92499	Kentucky	21	KY
KY	Bath	38.152249	83.737641	Kentucky	21	KY
KY	Bell	36.72268	83.681046	Kentucky	21	KY
KY	Boone	38.974595	84.731444	Kentucky	21	KY
KY	Bourbon	38.202562	84.20986	Kentucky	21	KY
KY	Boyd	38.360004	82.681406	Kentucky	21	KY
KY	Boyle	37.6182	84.873016	Kentucky	21	KY
KY	Bracken	38.678523	84.100355	Kentucky	21	KY
KY	Breathitt	37.521178	83.322401	Kentucky	21	KY
KY	Breckinridge	37.778109	86.432829	Kentucky	21	KY
KY	Bullitt	37.969572	85.703036	Kentucky	21	KY
KY	Butler	37.207013	86.682471	Kentucky	21	KY
KY	Caldwell	37.148643	87.87051	Kentucky	21	KY
KY	Calloway	36.620978	88.274086	Kentucky	21	KY
KY	Campbell	38.946981	84.379583	Kentucky	21	KY
KY	Carlisle	36.857726	88.975757	Kentucky	21	KY
KY	Carroll	38.668284	85.124083	Kentucky	21	KY
KY	Carter	38.309555	83.048821	Kentucky	21	KY
KY	Casey	37.321962	84.92822	Kentucky	21	KY
KY	Christian	36.893388	87.493554	Kentucky	21	KY
KY	Clark	37.970133	84.144974	Kentucky	21	KY
KY	Clay	37.164466	83.710763	Kentucky	21	KY
KY	Clinton	36.729124	85.153499	Kentucky	21	KY
KY	Crittenden	37.358149	88.10501	Kentucky	21	KY
KY	Cumberland	36.784227	85.393499	Kentucky	21	KY
KY	Daviess	37.731671	87.087139	Kentucky	21	KY
KY	Edmonson	37.227856	86.217778	Kentucky	21	KY
KY	Elliott	38.116425	83.097541	Kentucky	21	KY
KY	Estill	37.69246	83.963927	Kentucky	21	KY
KY	Fayette	38.040157	84.458443	Kentucky	21	KY
KY	Fleming	38.368431	83.706152	Kentucky	21	KY
KY	Floyd	37.558283	82.740337	Kentucky	21	KY
KY	Franklin	38.234919	84.868786	Kentucky	21	KY
KY	Fulton	36.55262	89.187723	Kentucky	21	KY
KY	Gallatin	38.760184	84.862114	Kentucky	21	KY
KY	Garrard	37.630162	84.545856	Kentucky	21	KY
KY	Grant	38.64921	84.625946	Kentucky	21	KY
KY	Graves	36.723344	88.649897	Kentucky	21	KY
KY	Grayson	37.458577	86.344011	Kentucky	21	KY
KY	Green	37.269637	85.561403	Kentucky	21	KY
KY	Greenup	38.563596	82.933833	Kentucky	21	KY
KY	Hancock	37.843389	86.792773	Kentucky	21	KY
KY	Hardin	37.695836	85.963183	Kentucky	21	KY
KY	Harlan	36.859223	83.221497	Kentucky	21	KY
KY	Harrison	38.443489	84.332796	Kentucky	21	KY
KY	Hart	37.313856	85.881995	Kentucky	21	KY
KY	Henderson	37.792542	87.572577	Kentucky	21	KY
KY	Henry	38.451561	85.120079	Kentucky	21	KY
KY	Hickman	36.675916	88.97202	Kentucky	21	KY
KY	Hopkins	37.31107	87.542196	Kentucky	21	KY
KY	Jackson	37.40332	84.020686	Kentucky	21	KY
KY	Jefferson	38.189533	85.657624	Kentucky	21	KY
KY	Jessamine	37.873291	84.58396	Kentucky	21	KY
KY	Johnson	37.84926	82.830639	Kentucky	21	KY
KY	Kenton	38.930477	84.533492	Kentucky	21	KY
KY	Knott	37.354703	82.949138	Kentucky	21	KY
KY	Knox	36.887476	83.85563	Kentucky	21	KY
KY	Larue	37.545518	85.697209	Kentucky	21	KY
KY	Laurel	37.113268	84.119395	Kentucky	21	KY
KY	Lawrence	38.074459	82.738305	Kentucky	21	KY
KY	Lee	37.605383	83.718497	Kentucky	21	KY
KY	Leslie	37.087846	83.388616	Kentucky	21	KY
KY	Letcher	37.118503	82.861175	Kentucky	21	KY
KY	Lewis	38.532051	83.373303	Kentucky	21	KY
KY	Lincoln	37.457257	84.658074	Kentucky	21	KY
KY	Livingston	37.209517	88.363426	Kentucky	21	KY
KY	Logan	36.859829	86.881436	Kentucky	21	KY
KY	Lyon	37.023976	88.083391	Kentucky	21	KY
KY	McCracken	37.053688	88.712378	Kentucky	21	KY
KY	McCreary	36.731136	84.491052	Kentucky	21	KY
KY	McLean	37.530575	87.262931	Kentucky	21	KY
KY	Madison	37.723528	84.277008	Kentucky	21	KY
KY	Magoffin	37.698954	83.069716	Kentucky	21	KY
KY	Marion	37.552247	85.269242	Kentucky	21	KY
KY	Marshall	36.882017	88.332752	Kentucky	21	KY
KY	Martin	37.796774	82.506623	Kentucky	21	KY
KY	Mason	38.594068	83.828052	Kentucky	21	KY
KY	Meade	37.967476	86.200863	Kentucky	21	KY
KY	Menifee	37.950715	83.597345	Kentucky	21	KY
KY	Mercer	37.812085	84.879695	Kentucky	21	KY
KY	Metcalfe	36.990394	85.629554	Kentucky	21	KY
KY	Monroe	36.714077	85.713508	Kentucky	21	KY
KY	Montgomery	38.038138	83.912338	Kentucky	21	KY
KY	Morgan	37.92294	83.258944	Kentucky	21	KY
KY	Muhlenberg	37.213816	87.134092	Kentucky	21	KY
KY	Nelson	37.803188	85.465955	Kentucky	21	KY
KY	Nicholas	38.337132	84.025554	Kentucky	21	KY
KY	Ohio	37.477859	86.844871	Kentucky	21	KY
KY	Oldham	38.400046	85.456059	Kentucky	21	KY
KY	Owen	38.499603	84.841509	Kentucky	21	KY
KY	Owsley	37.423452	83.691566	Kentucky	21	KY
KY	Pendleton	38.690765	84.354041	Kentucky	21	KY
KY	Perry	37.241282	83.217772	Kentucky	21	KY
KY	Pike	37.482067	82.402869	Kentucky	21	KY
KY	Powell	37.810379	83.826985	Kentucky	21	KY
KY	Pulaski	37.108312	84.579986	Kentucky	21	KY
KY	Robertson	38.513826	84.063757	Kentucky	21	KY
KY	Rockcastle	37.36122	84.314419	Kentucky	21	KY
KY	Rowan	38.205894	83.425969	Kentucky	21	KY
KY	Russell	36.989127	85.058976	Kentucky	21	KY
KY	Scott	38.289882	84.579376	Kentucky	21	KY
KY	Shelby	38.239426	85.22836	Kentucky	21	KY
KY	Simpson	36.740863	86.581464	Kentucky	21	KY
KY	Spencer	38.026976	85.321525	Kentucky	21	KY
KY	Taylor	37.365106	85.326698	Kentucky	21	KY
KY	Todd	36.840338	87.183642	Kentucky	21	KY
KY	Trigg	36.807681	87.858652	Kentucky	21	KY
KY	Trimble	38.618193	85.355171	Kentucky	21	KY
KY	Union	37.658029	87.95165	Kentucky	21	KY
KY	Warren	36.995634	86.423579	Kentucky	21	KY
KY	Washington	37.754209	85.175416	Kentucky	21	KY
KY	Wayne	36.802011	84.83044	Kentucky	21	KY
KY	Webster	37.520021	87.685095	Kentucky	21	KY
KY	Whitley	36.758021	84.14455	Kentucky	21	KY
KY	Wolfe	37.743774	83.495068	Kentucky	21	KY
KY	Woodford	38.042789	84.748147	Kentucky	21	KY
LA	Acadia	30.291497	92.411037	Louisiana	22	LA
LA	Allen	30.652744	92.819605	Louisiana	22	LA
LA	Ascension	30.202946	90.910023	Louisiana	22	LA
LA	Assumption	29.899884	91.050528	Louisiana	22	LA
LA	Avoyelles	31.085094	91.993798	Louisiana	22	LA
LA	Beauregard	30.645018	93.340253	Louisiana	22	LA
LA	Bienville	32.344268	93.061513	Louisiana	22	LA
LA	Bossier	32.696202	93.617977	Louisiana	22	LA
LA	Caddo	32.577195	93.882423	Louisiana	22	LA
LA	Calcasieu	30.229559	93.358015	Louisiana	22	LA
LA	Caldwell	32.101244	92.11418	Louisiana	22	LA
LA	Cameron	29.871989	93.165437	Louisiana	22	LA
LA	Catahoula	31.666517	91.846703	Louisiana	22	LA
LA	Claiborne	32.827585	92.991125	Louisiana	22	LA
LA	Concordia	31.469806	91.626314	Louisiana	22	LA
LA	De Soto	32.059248	93.740797	Louisiana	22	LA
LA	East Baton Rouge	30.544002	91.093174	Louisiana	22	LA
LA	East Carroll	32.73017	91.234141	Louisiana	22	LA
LA	East Feliciana	30.839784	91.043434	Louisiana	22	LA
LA	Evangeline	30.720693	92.404086	Louisiana	22	LA
LA	Franklin	32.138279	91.672101	Louisiana	22	LA
LA	Grant	31.597787	92.561716	Louisiana	22	LA
LA	Iberia	29.606013	91.842706	Louisiana	22	LA
LA	Iberville	30.288394	91.36315	Louisiana	22	LA
LA	Jackson	32.30448	92.556672	Louisiana	22	LA
LA	Jefferson	29.5033	90.036231	Louisiana	22	LA
LA	Jefferson Davis	30.269529	92.816221	Louisiana	22	LA
LA	Lafayette	30.206507	92.06417	Louisiana	22	LA
LA	Lafourche	29.491993	90.394849	Louisiana	22	LA
LA	La Salle	31.680836	92.161809	Louisiana	22	LA
LA	Lincoln	32.601148	92.662082	Louisiana	22	LA
LA	Livingston	30.440419	90.727474	Louisiana	22	LA
LA	Madison	32.365824	91.240729	Louisiana	22	LA
LA	Morehouse	32.820008	91.800399	Louisiana	22	LA
LA	Natchitoches	31.734982	93.086106	Louisiana	22	LA
LA	Orleans	30.068636	89.939007	Louisiana	22	LA
LA	Ouachita	32.477495	92.154798	Louisiana	22	LA
LA	Plaquemines	29.402337	89.298489	Louisiana	22	LA
LA	Pointe Coupee	30.708319	91.604621	Louisiana	22	LA
LA	Rapides	31.193204	92.535953	Louisiana	22	LA
LA	Red River	32.101213	93.34905	Louisiana	22	LA
LA	Richland	32.418121	91.758375	Louisiana	22	LA
LA	Sabine	31.560209	93.559228	Louisiana	22	LA
LA	St. Bernard	29.91811	89.263494	Louisiana	22	LA
LA	St. Charles	29.913833	90.359314	Louisiana	22	LA
LA	St. Helena	30.821423	90.70935	Louisiana	22	LA
LA	St. James	30.02482	90.793956	Louisiana	22	LA
LA	St. John the Baptist	30.117471	90.504677	Louisiana	22	LA
LA	St. Landry	30.583441	91.989275	Louisiana	22	LA
LA	St. Martin	30.121433	91.611481	Louisiana	22	LA
LA	St. Mary	29.629349	91.463804	Louisiana	22	LA
LA	St. Tammany	30.410022	89.951962	Louisiana	22	LA
LA	Tangipahoa	30.621581	90.406633	Louisiana	22	LA
LA	Tensas	32.001489	91.342576	Louisiana	22	LA
LA	Terrebonne	29.333266	90.844191	Louisiana	22	LA
LA	Union	32.829349	92.37565	Louisiana	22	LA
LA	Vermilion	29.786872	92.29009	Louisiana	22	LA
LA	Vernon	31.110563	93.18152	Louisiana	22	LA
LA	Washington	30.852144	90.046253	Louisiana	22	LA
LA	Webster	32.732152	93.339825	Louisiana	22	LA
LA	West Baton Rouge	30.464052	91.309808	Louisiana	22	LA
LA	West Carroll	32.79248	91.451998	Louisiana	22	LA
LA	West Feliciana	30.872701	91.421008	Louisiana	22	LA
LA	Winn	31.941187	92.641269	Louisiana	22	LA
ME	Androscoggin	44.167681	70.207435	Maine	23	ME
ME	Aroostook	46.727057	68.64941	Maine	23	ME
ME	Cumberland	43.808348	70.330375	Maine	23	ME
ME	Franklin	44.973012	70.444727	Maine	23	ME
ME	Hancock	44.564906	68.370703	Maine	23	ME
ME	Kennebec	44.417012	69.765764	Maine	23	ME
ME	Knox	44.042045	69.038515	Maine	23	ME
ME	Lincoln	43.994265	69.514029	Maine	23	ME
ME	Oxford	44.494585	70.734688	Maine	23	ME
ME	Penobscot	45.390602	68.657487	Maine	23	ME
ME	Piscataquis	45.917678	69.104548	Maine	23	ME
ME	Sagadahoc	43.916694	69.843994	Maine	23	ME
ME	Somerset	45.507482	69.97604	Maine	23	ME
ME	Waldo	44.505361	69.139678	Maine	23	ME
ME	Washington	44.967009	67.609354	Maine	23	ME
ME	York	43.427239	70.670402	Maine	23	ME
MD	Allegany	39.612309	78.703108	Maryland	24	MD
MD	Anne Arundel	38.993374	76.560511	Maryland	24	MD
MD	Baltimore	39.443167	76.616569	Maryland	24	MD
MD	Calvert	38.521358	76.525864	Maryland	24	MD
MD	Caroline	38.871531	75.831631	Maryland	24	MD
MD	Carroll	39.563189	77.015512	Maryland	24	MD
MD	Cecil	39.562352	75.941584	Maryland	24	MD
MD	Charles	38.472853	77.015427	Maryland	24	MD
MD	Dorchester	38.429196	76.047433	Maryland	24	MD
MD	Frederick	39.470427	77.397627	Maryland	24	MD
MD	Garrett	39.529871	79.269416	Maryland	24	MD
MD	Harford	39.537429	76.299789	Maryland	24	MD
MD	Howard	39.252264	76.924406	Maryland	24	MD
MD	Kent	39.239177	76.1242	Maryland	24	MD
MD	Montgomery	39.137382	77.203063	Maryland	24	MD
MD	Prince George's	38.82588	76.847272	Maryland	24	MD
MD	Queen Anne's	39.040693	76.082405	Maryland	24	MD
MD	St. Mary's	38.222666	76.534271	Maryland	24	MD
MD	Somerset	38.07445	75.853323	Maryland	24	MD
MD	Talbot	38.749427	76.17913	Maryland	24	MD
MD	Washington	39.603621	77.814671	Maryland	24	MD
MD	Wicomico	38.367389	75.632206	Maryland	24	MD
MD	Worcester	38.222133	75.309932	Maryland	24	MD
MD	Baltimore [9]	39.300214	76.610516	Maryland	24	MD
MA	Barnstable	41.798819	70.211083	Massachusetts	25	MA
MA	Berkshire	42.375314	73.213948	Massachusetts	25	MA
MA	Bristol	41.748576	71.087062	Massachusetts	25	MA
MA	Dukes	41.380939	70.701536	Massachusetts	25	MA
MA	Essex	42.642711	70.865107	Massachusetts	25	MA
MA	Franklin	42.583791	72.591655	Massachusetts	25	MA
MA	Hampden	42.136198	72.635648	Massachusetts	25	MA
MA	Hampshire	42.339459	72.663694	Massachusetts	25	MA
MA	Middlesex	42.479477	71.396507	Massachusetts	25	MA
MA	Nantucket	41.305878	70.14191	Massachusetts	25	MA
MA	Norfolk	42.169703	71.179875	Massachusetts	25	MA
MA	Plymouth	41.987196	70.741942	Massachusetts	25	MA
MA	Suffolk	42.33196	71.020173	Massachusetts	25	MA
MA	Worcester	42.311693	71.940282	Massachusetts	25	MA
MI	Alcona	44.682535	82.83408	Michigan	26	MI
MI	Alger	47.080077	86.564108	Michigan	26	MI
MI	Allegan	42.595788	86.634745	Michigan	26	MI
MI	Alpena	44.894954	83.426574	Michigan	26	MI
MI	Antrim	45.005457	85.175625	Michigan	26	MI
MI	Arenac	44.03687	83.740675	Michigan	26	MI
MI	Baraga	46.696068	88.356022	Michigan	26	MI
MI	Barry	42.582811	85.31455	Michigan	26	MI
MI	Bay	43.699711	83.978701	Michigan	26	MI
MI	Benzie	44.648621	86.494317	Michigan	26	MI
MI	Berrien	41.792639	86.741822	Michigan	26	MI
MI	Branch	41.918585	85.066523	Michigan	26	MI
MI	Calhoun	42.24299	85.012385	Michigan	26	MI
MI	Cass	41.91624	85.999457	Michigan	26	MI
MI	Charlevoix	45.513164	85.450392	Michigan	26	MI
MI	Cheboygan	45.47612	84.495271	Michigan	26	MI
MI	Chippewa	46.321819	84.52063	Michigan	26	MI
MI	Clare	43.991137	84.838325	Michigan	26	MI
MI	Clinton	42.950455	84.591695	Michigan	26	MI
MI	Crawford	44.680208	84.611132	Michigan	26	MI
MI	Delta	45.805101	86.901373	Michigan	26	MI
MI	Dickinson	46.012823	87.866119	Michigan	26	MI
MI	Eaton	42.589614	84.846524	Michigan	26	MI
MI	Emmet	45.590094	84.986822	Michigan	26	MI
MI	Genesee	43.021077	83.706372	Michigan	26	MI
MI	Gladwin	43.98975	84.389816	Michigan	26	MI
MI	Gogebic	46.488054	89.788314	Michigan	26	MI
MI	Grand Traverse	44.718688	85.553848	Michigan	26	MI
MI	Gratiot	43.292326	84.60469	Michigan	26	MI
MI	Hillsdale	41.864475	84.642409	Michigan	26	MI
MI	Houghton	46.998305	88.652066	Michigan	26	MI
MI	Huron	43.907616	82.857045	Michigan	26	MI
MI	Ingham	42.603534	84.373811	Michigan	26	MI
MI	Ionia	42.94465	85.073766	Michigan	26	MI
MI	Iosco	44.329482	82.849447	Michigan	26	MI
MI	Iron	46.170249	88.540409	Michigan	26	MI
MI	Isabella	43.645233	84.839425	Michigan	26	MI
MI	Jackson	42.248474	84.420868	Michigan	26	MI
MI	Kalamazoo	42.246266	85.532854	Michigan	26	MI
MI	Kalkaska	44.678881	85.088992	Michigan	26	MI
MI	Kent	43.032497	85.547446	Michigan	26	MI
MI	Keweenaw	47.681981	88.148802	Michigan	26	MI
MI	Lake	43.995187	85.8114	Michigan	26	MI
MI	Lapeer	43.088633	83.224325	Michigan	26	MI
MI	Leelanau	45.146182	86.051574	Michigan	26	MI
MI	Lenawee	41.895915	84.066853	Michigan	26	MI
MI	Livingston	42.602532	83.911718	Michigan	26	MI
MI	Luce	46.940602	85.582368	Michigan	26	MI
MI	Mackinac	46.167981	85.303756	Michigan	26	MI
MI	Macomb	42.671467	82.910869	Michigan	26	MI
MI	Manistee	44.350385	86.602967	Michigan	26	MI
MI	Marquette	46.656597	87.584028	Michigan	26	MI
MI	Mason	43.996636	86.750814	Michigan	26	MI
MI	Mecosta	43.635295	85.332751	Michigan	26	MI
MI	Menominee	45.544174	87.509892	Michigan	26	MI
MI	Midland	43.648378	84.37922	Michigan	26	MI
MI	Missaukee	44.325424	85.085471	Michigan	26	MI
MI	Monroe	41.916097	83.487106	Michigan	26	MI
MI	Montcalm	43.312782	85.149468	Michigan	26	MI
MI	Montmorency	45.024134	84.130107	Michigan	26	MI
MI	Muskegon	43.289258	86.751892	Michigan	26	MI
MI	Newaygo	43.562709	85.791423	Michigan	26	MI
MI	Oakland	42.660452	83.38421	Michigan	26	MI
MI	Oceana	43.647255	86.807575	Michigan	26	MI
MI	Ogemaw	44.33328	84.128073	Michigan	26	MI
MI	Ontonagon	47.216604	89.500461	Michigan	26	MI
MI	Osceola	43.997552	85.322283	Michigan	26	MI
MI	Oscoda	44.685121	84.124894	Michigan	26	MI
MI	Otsego	45.021794	84.576597	Michigan	26	MI
MI	Ottawa	42.942346	86.655342	Michigan	26	MI
MI	Presque Isle	45.489515	83.384019	Michigan	26	MI
MI	Roscommon	44.339517	84.611272	Michigan	26	MI
MI	Saginaw	43.328267	84.05541	Michigan	26	MI
MI	St. Clair	42.928804	82.668914	Michigan	26	MI
MI	St. Joseph	41.911488	85.52287	Michigan	26	MI
MI	Sanilac	43.449155	82.642815	Michigan	26	MI
MI	Schoolcraft	46.020758	86.199352	Michigan	26	MI
MI	Shiawassee	42.951545	84.146352	Michigan	26	MI
MI	Tuscola	43.487902	83.436618	Michigan	26	MI
MI	Van Buren	42.283986	86.305697	Michigan	26	MI
MI	Washtenaw	42.252327	83.844634	Michigan	26	MI
MI	Wayne	42.284664	83.261953	Michigan	26	MI
MI	Wexford	44.331375	85.570046	Michigan	26	MI
MN	Aitkin	46.602446	93.41976	Minnesota	27	MN
MN	Anoka	45.27411	93.242723	Minnesota	27	MN
MN	Becker	46.937629	95.741757	Minnesota	27	MN
MN	Beltrami	47.878825	94.986698	Minnesota	27	MN
MN	Benton	45.701227	94.00144	Minnesota	27	MN
MN	Big Stone	45.419925	96.402226	Minnesota	27	MN
MN	Blue Earth	44.038225	94.064071	Minnesota	27	MN
MN	Brown	44.246542	94.733647	Minnesota	27	MN
MN	Carlton	46.603818	92.671044	Minnesota	27	MN
MN	Carver	44.821381	93.800575	Minnesota	27	MN
MN	Cass	46.951427	94.333773	Minnesota	27	MN
MN	Chippewa	45.028625	95.564108	Minnesota	27	MN
MN	Chisago	45.505444	92.903849	Minnesota	27	MN
MN	Clay	46.898377	96.494901	Minnesota	27	MN
MN	Clearwater	47.575873	95.371117	Minnesota	27	MN
MN	Cook	47.538571	90.29019	Minnesota	27	MN
MN	Cottonwood	44.010711	95.18313	Minnesota	27	MN
MN	Crow Wing	46.491114	94.071213	Minnesota	27	MN
MN	Dakota	44.670893	93.062481	Minnesota	27	MN
MN	Dodge	44.020706	92.869353	Minnesota	27	MN
MN	Douglas	45.936429	95.46061	Minnesota	27	MN
MN	Faribault	43.676522	93.947234	Minnesota	27	MN
MN	Fillmore	43.67727	92.093681	Minnesota	27	MN
MN	Freeborn	43.674202	93.350289	Minnesota	27	MN
MN	Goodhue	44.406178	92.716	Minnesota	27	MN
MN	Grant	45.930743	96.010699	Minnesota	27	MN
MN	Hennepin	45.006064	93.475185	Minnesota	27	MN
MN	Houston	43.66699	91.501556	Minnesota	27	MN
MN	Hubbard	47.095551	94.91329	Minnesota	27	MN
MN	Isanti	45.562431	93.296339	Minnesota	27	MN
MN	Itasca	47.490843	93.613128	Minnesota	27	MN
MN	Jackson	43.673025	95.149704	Minnesota	27	MN
MN	Kanabec	45.94776	93.297788	Minnesota	27	MN
MN	Kandiyohi	45.152714	95.004981	Minnesota	27	MN
MN	Kittson	48.77604	96.780349	Minnesota	27	MN
MN	Koochiching	48.24549	93.782842	Minnesota	27	MN
MN	Lac qui Parle	44.999855	96.176836	Minnesota	27	MN
MN	Lake	47.517111	91.411704	Minnesota	27	MN
MN	Lake of the Woods	48.7681	94.904634	Minnesota	27	MN
MN	Le Sueur	44.373397	93.73018	Minnesota	27	MN
MN	Lincoln	44.408238	96.272032	Minnesota	27	MN
MN	Lyon	44.409195	95.847268	Minnesota	27	MN
MN	McLeod	44.821644	94.27232	Minnesota	27	MN
MN	Mahnomen	47.325842	95.810703	Minnesota	27	MN
MN	Marshall	48.362728	96.357761	Minnesota	27	MN
MN	Martin	43.677118	94.537198	Minnesota	27	MN
MN	Meeker	45.123156	94.527346	Minnesota	27	MN
MN	Mille Lacs	45.929043	93.632996	Minnesota	27	MN
MN	Morrison	46.020484	94.266619	Minnesota	27	MN
MN	Mower	43.666249	92.759514	Minnesota	27	MN
MN	Murray	44.015594	95.761581	Minnesota	27	MN
MN	Nicollet	44.35882	94.245685	Minnesota	27	MN
MN	Nobles	43.677686	95.763132	Minnesota	27	MN
MN	Norman	47.32947	96.463807	Minnesota	27	MN
MN	Olmsted	44.00343	92.406722	Minnesota	27	MN
MN	Otter Tail	46.405725	95.714578	Minnesota	27	MN
MN	Pennington	48.069247	96.037725	Minnesota	27	MN
MN	Pine	46.10094	92.763094	Minnesota	27	MN
MN	Pipestone	44.015361	96.257015	Minnesota	27	MN
MN	Polk	47.774254	96.400027	Minnesota	27	MN
MN	Pope	45.589623	95.446705	Minnesota	27	MN
MN	Ramsey	45.01525	93.100141	Minnesota	27	MN
MN	Red Lake	47.865487	96.08718	Minnesota	27	MN
MN	Redwood	44.403536	95.254242	Minnesota	27	MN
MN	Renville	44.723697	94.955617	Minnesota	27	MN
MN	Rice	44.350943	93.298503	Minnesota	27	MN
MN	Rock	43.669587	96.263238	Minnesota	27	MN
MN	Roseau	48.761066	95.82153	Minnesota	27	MN
MN	St. Louis	47.583852	92.463645	Minnesota	27	MN
MN	Scott	44.651932	93.534553	Minnesota	27	MN
MN	Sherburne	45.443171	93.775092	Minnesota	27	MN
MN	Sibley	44.575734	94.230123	Minnesota	27	MN
MN	Stearns	45.555235	94.610482	Minnesota	27	MN
MN	Steele	44.015261	93.220453	Minnesota	27	MN
MN	Stevens	45.593461	95.992315	Minnesota	27	MN
MN	Swift	45.27545	95.690398	Minnesota	27	MN
MN	Todd	46.066569	94.900576	Minnesota	27	MN
MN	Traverse	45.76984	96.475049	Minnesota	27	MN
MN	Wabasha	44.289693	92.233341	Minnesota	27	MN
MN	Wadena	46.586784	94.988331	Minnesota	27	MN
MN	Waseca	44.01846	93.589844	Minnesota	27	MN
MN	Washington	45.037929	92.890117	Minnesota	27	MN
MN	Watonwan	43.978366	94.614128	Minnesota	27	MN
MN	Wilkin	46.362335	96.476657	Minnesota	27	MN
MN	Winona	43.982268	91.776708	Minnesota	27	MN
MN	Wright	45.175091	93.966397	Minnesota	27	MN
MN	Yellow Medicine	44.715736	95.862756	Minnesota	27	MN
MS	Adams	31.486218	91.351781	Mississippi	28	MS
MS	Alcorn	34.886648	88.581014	Mississippi	28	MS
MS	Amite	31.203933	90.795542	Mississippi	28	MS
MS	Attala	33.09047	89.588622	Mississippi	28	MS
MS	Benton	34.810773	89.200029	Mississippi	28	MS
MS	Bolivar	33.799278	90.884476	Mississippi	28	MS
MS	Calhoun	33.936634	89.337114	Mississippi	28	MS
MS	Carroll	33.440795	89.918887	Mississippi	28	MS
MS	Chickasaw	33.921654	88.945808	Mississippi	28	MS
MS	Choctaw	33.345964	89.251332	Mississippi	28	MS
MS	Claiborne	31.97281	90.915424	Mississippi	28	MS
MS	Clarke	32.048448	88.685964	Mississippi	28	MS
MS	Clay	33.661734	88.783326	Mississippi	28	MS
MS	Coahoma	34.22867	90.603165	Mississippi	28	MS
MS	Copiah	31.866915	90.448758	Mississippi	28	MS
MS	Covington	31.633331	89.548897	Mississippi	28	MS
MS	DeSoto	34.874266	89.99324	Mississippi	28	MS
MS	Forrest	31.18858	89.259447	Mississippi	28	MS
MS	Franklin	31.477798	90.895884	Mississippi	28	MS
MS	George	30.855431	88.642268	Mississippi	28	MS
MS	Greene	31.212846	88.634811	Mississippi	28	MS
MS	Grenada	33.770031	89.80274	Mississippi	28	MS
MS	Hancock	30.391437	89.47985	Mississippi	28	MS
MS	Harrison	30.416536	89.083376	Mississippi	28	MS
MS	Hinds	32.267924	90.4659	Mississippi	28	MS
MS	Holmes	33.125942	90.091197	Mississippi	28	MS
MS	Humphreys	33.132978	90.523911	Mississippi	28	MS
MS	Issaquena	32.754977	90.988552	Mississippi	28	MS
MS	Itawamba	34.281075	88.363127	Mississippi	28	MS
MS	Jackson	30.458491	88.619991	Mississippi	28	MS
MS	Jasper	32.016989	89.11943	Mississippi	28	MS
MS	Jefferson	31.733633	91.043878	Mississippi	28	MS
MS	Jefferson Davis	31.564734	89.826626	Mississippi	28	MS
MS	Jones	31.621044	89.167262	Mississippi	28	MS
MS	Kemper	32.750136	88.625631	Mississippi	28	MS
MS	Lafayette	34.349298	89.485903	Mississippi	28	MS
MS	Lamar	31.197135	89.514952	Mississippi	28	MS
MS	Lauderdale	32.403998	88.660449	Mississippi	28	MS
MS	Lawrence	31.550009	90.10753	Mississippi	28	MS
MS	Leake	32.753268	89.522568	Mississippi	28	MS
MS	Lee	34.288965	88.680887	Mississippi	28	MS
MS	Leflore	33.54979	90.294934	Mississippi	28	MS
MS	Lincoln	31.535216	90.453566	Mississippi	28	MS
MS	Lowndes	33.471424	88.439723	Mississippi	28	MS
MS	Madison	32.63437	90.03416	Mississippi	28	MS
MS	Marion	31.230126	89.821736	Mississippi	28	MS
MS	Marshall	34.76619	89.504231	Mississippi	28	MS
MS	Monroe	33.89003	88.485038	Mississippi	28	MS
MS	Montgomery	33.500714	89.639625	Mississippi	28	MS
MS	Neshoba	32.752518	89.119274	Mississippi	28	MS
MS	Newton	32.40197	89.118412	Mississippi	28	MS
MS	Noxubee	33.10627	88.565787	Mississippi	28	MS
MS	Oktibbeha	33.422313	88.876151	Mississippi	28	MS
MS	Panola	34.365205	89.963065	Mississippi	28	MS
MS	Pearl River	30.773791	89.586832	Mississippi	28	MS
MS	Perry	31.169307	88.988755	Mississippi	28	MS
MS	Pike	31.177517	90.397725	Mississippi	28	MS
MS	Pontotoc	34.227081	89.037239	Mississippi	28	MS
MS	Prentiss	34.620866	88.52224	Mississippi	28	MS
MS	Quitman	34.25264	90.290525	Mississippi	28	MS
MS	Rankin	32.262057	89.946552	Mississippi	28	MS
MS	Scott	32.427127	89.533209	Mississippi	28	MS
MS	Sharkey	32.89249	90.827388	Mississippi	28	MS
MS	Simpson	31.902503	89.917707	Mississippi	28	MS
MS	Smith	32.019034	89.494973	Mississippi	28	MS
MS	Stone	30.790184	89.112297	Mississippi	28	MS
MS	Sunflower	33.605529	90.59509	Mississippi	28	MS
MS	Tallahatchie	33.955891	90.172833	Mississippi	28	MS
MS	Tate	34.649553	89.943105	Mississippi	28	MS
MS	Tippah	34.763618	88.918819	Mississippi	28	MS
MS	Tishomingo	34.737699	88.236067	Mississippi	28	MS
MS	Tunica	34.652201	90.37177	Mississippi	28	MS
MS	Union	34.489101	89.0023	Mississippi	28	MS
MS	Walthall	31.164492	90.103431	Mississippi	28	MS
MS	Warren	32.357005	90.851791	Mississippi	28	MS
MS	Washington	33.273131	90.94443	Mississippi	28	MS
MS	Wayne	31.64476	88.682057	Mississippi	28	MS
